system_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_vehicles
413.6,44,461.1999999999999,1.40609756097561,9.47087436633363,328
413.7,44,465.6000000000001,1.4238532110091742,9.465766482198532,327
413.8,44,469.99999999999994,1.4461538461538461,9.436641222871032,325
413.9,44,474.40000000000003,1.4596923076923076,9.451081746043101,325
414.0,44,478.8,1.4732307692307691,9.466807158842796,325
414.1,44,483.19999999999993,1.455421686746988,9.560935200030436,332
414.2,44,487.6000000000001,1.4686746987951809,9.571799228782853,332
414.3,44,491.99999999999994,1.486404833836858,9.578809070076044,331
414.4,44,496.40000000000003,1.4996978851963747,9.595951263041862,331
414.5,44,500.8,1.5129909365558913,9.604980444112176,331
414.6,44,505.1999999999999,1.5355623100303952,9.596380346522677,329
